,pares_ordenados,primeira_palavra,comprimento,fonema,palavras,frase,abs_posicao
364,"[(97484, 0), (97486, 1), (97488, 0), (97492, 0)]",97484,4,a,"[97484, 97486, 97488, 97492]"," melhor, um [a]lucinado, cri[a]ra, [a]gindo
 libérrimo graças [à] frouxidão das leis",74495
365,"[(97724, 2), (97729, 0), (97732, 1), (97734, 2)]",97724,4,ka,"[97724, 97729, 97732, 97734]","- lo nessa épo[ca].
 Era ainda [ca]pitão e embora nun[ca] houvesse arran[ca]do da espada em",74680
366,"[(97992, 0), (97994, 2), (97996, 0), (98000, 0)]",97992,4,dZi,"[97992, 97994, 97996, 98000]"," com triste aparato [de] imperdoável malda[de], [di]zem- no
 [de] sobra. Abalaram",74897
367,"[(98068, 0), (98069, 3), (98072, 0), (98073, 2)]",98068,4,u,"[98068, 98069, 98072, 98073]"," constituídos, sem [o] atavi[o], sem [o] rodei[o], sem a",74951
368,"[(98157, 0), (98161, 0), (98162, 2), (98163, 0)]",98157,4,a,"[98157, 98161, 98162, 98163]","
 prender e [a]os soldados. O [a]to seri[a] [a]bsolutamente inexplicável se não",75018
369,"[(98732, 0), (98736, 0), (98740, 0), (98744, 0)]",98732,4,ujs,"[98732, 98736, 98740, 98744]",", baralha- [os], perturba- [os], inverte- [os], deforma- [os]. O doente",75461
370,"[(99326, 3), (99329, 1), (99331, 0), (99333, 3)]",99326,4,a,"[99326, 99329, 99331, 99333]"," porém, mal auspici[a]da. Um di[a] antes [a] enervação doenti[a] do comandante explodira",75918
371,"[(99559, 2), (99560, 0), (99565, 0), (99566, 2)]",99559,4,du,"[99559, 99560, 99565, 99566]"," Alves Leite e alfre[do] [do]
 Nascimento, tenentes [do] esta[do]- maior de",76108
372,"[(100086, 0), (100088, 0), (100093, 0), (100094, 1)]",100086,4,a,"[100086, 100088, 100093, 100094]"," o lençol líquido [a]
 [a]proveitar- se. Veremos [a] su[a] função mais longe",76529
373,"[(100284, 0), (100285, 1), (100288, 0), (100291, 1)]",100284,4,dZi,"[100284, 100285, 100288, 100291]"," a prumo, [de] on[de] meia dúzia [de] inimigos
 po[di]am batê- la",76683
374,"[(100400, 0), (100404, 0), (100407, 0), (100410, 3)]",100400,4,a,"[100400, 100404, 100407, 100410]"," triunfo
 sobre [a] expedição Febrônio, [a]volumada pelos que [a] espalhavam, romance[a]da já de
",76778
375,"[(100501, 0), (100504, 0), (100506, 3), (100508, 0)]",100501,4,a,"[100501, 100504, 100506, 100508]"," destinando- se [a]o milagre, [à] cura imedi[a]ta, [a] um simples
",76858
376,"[(100612, 1), (100614, 0), (100616, 0), (100618, 0), (100619, 3)]",100612,5,a,"[100612, 100614, 100616, 100618, 100619]"," procurando um
 te[a]tro maior [à] índole [a]ventureira e [à] valenti[a] impulsiva. No",76937
377,"[(100625, 0), (100628, 0), (100632, 0), (100635, 0), (100638, 0)]",100625,5,dZi,"[100625, 100628, 100632, 100635, 100638]"," No correr do [di]a pelas estradas [de]
 Calumbi, [de] Maçacará, [de] Jeremoabo e [de] Uauá, convergindo",76949
378,"[(100775, 0), (100777, 0), (100778, 0), (100779, 0)]",100775,4,a,"[100775, 100777, 100778, 100779]"," renderem os que [a]li
 [ha]viam [a]travessado [a] noite, velando",77066
379,"[(100836, 0), (100840, 0), (100844, 0), (100848, 0)]",100836,4,pa,"[100836, 100840, 100844, 100848]","
 vivos— [pa]ra mais longe, [pa]ra Monte Santo, [pa]ra o Cumbe, [pa]ra Queimadas, em",77113
380,"[(100836, 1), (100840, 1), (100844, 1), (100848, 1)]",100836,4,ra,"[100836, 100840, 100844, 100848]","
 vivos— pa[ra] mais longe, pa[ra] Monte Santo, pa[ra] o Cumbe, pa[ra] Queimadas, em",77113
381,"[(100890, 3), (100891, 1), (100894, 1), (100895, 3)]",100890,4,du,"[100890, 100891, 100894, 100895]"," serem feitos, espian[do] tu[do], de tu[do] inquirin[do]
 cautelosamente.",77155
382,"[(100999, 2), (101001, 3), (101003, 4), (101006, 2)]",100999,4,du,"[100999, 101001, 101003, 101006]","
 caminhos, rolan[do], carregan[do] ou amontoan[do] pedras, rasgan[do] a terra a",77234
383,"[(101003, 0), (101007, 0), (101009, 0), (101012, 0)]",101003,4,a,"[101003, 101007, 101009, 101012]",", carregando ou [a]montoando pedras, rasgando [a] terra [a] picareta e [a]
 enxada numa",77237
384,"[(101166, 1), (101171, 0), (101172, 3), (101173, 0)]",101166,4,a,"[101166, 101171, 101172, 101173]"," leito seco dos ri[a]chos, tornavam
 dificílima [a] travessi[a] [à] tropa mais robusta",77367
385,"[(101268, 1), (101270, 2), (101274, 1), (101277, 2)]",101268,4,ra,"[101268, 101270, 101274, 101277]"," dispensavam quaisquer ensinamentos pa[ra] estes prepa[ra]tivos. A terra e[ra]
 um admi[rá]vel modelo: serrotes",77448
386,"[(101707, 0), (101712, 0), (101716, 0), (101720, 0)]",101707,4,dZi,"[101707, 101712, 101716, 101720]"," rolados, pedaços [de]
 pregos, pontas [de] chifres, cacos [de] garrafas, esquírolas [de] pedras.
",77782
387,"[(101758, 0), (101760, 0), (101760, 3), (101763, 0)]",101758,4,a,"[101758, 101760, 101760, 101763]"," da desordem, [a]li
 [a]gremi[a]ra não baianos [a]penas senão filhos de",77821
388,"[(101828, 0), (101835, 2), (101837, 0), (101839, 0)]",101828,4,dZi,"[101828, 101835, 101837, 101839]"," sertões um toque [de] chamada...
 João aba[de]
 [di]a a [di]a chegavam ao arraial",77876
389,"[(101835, 0), (101837, 1), (101838, 0), (101839, 1), (101841, 0), (101842, 0)]",101835,6,a,"[101835, 101837, 101838, 101839, 101841, 101842]",".
 João [a]bade
 di[a] [a] di[a] chegavam [a]o [ar]raial singulares recém-",77879
390,"[(101968, 0), (101969, 0), (101970, 0), (101971, 0)]",101968,4,a,"[101968, 101969, 101970, 101971]"," de onde fugira [a]pós [ha]ver [as]sassinado [a] noiva, o",77985
391,"[(102002, 0), (102004, 2), (102005, 3), (102008, 0), (102011, 3)]",102002,5,a,"[102002, 102004, 102005, 102008, 102011]"," bitesgas, sem [a]bandonar o povo[a]do exerci[a]- lhe [a]bsoluto domínio que estendi[a]
 pela redondeza",78012
392,"[(102522, 2), (102523, 0), (102526, 0), (102529, 0)]",102522,4,a,"[102522, 102523, 102526, 102529]"," Rezas
 Nesta situ[a]ção [a]flitíssima, saiu [a] campo, [a]lentando os combatentes robustos",78407
393,"[(102541, 1), (102541, 4), (102544, 0), (102545, 0), (102547, 0), (102551, 0)]",102541,6,a,"[102541, 102541, 102544, 102545, 102547, 102551]"," legião fragílima da be[a]tari[a] numerosa. [a]o [a]noitecer, [a]cesas as fogueiras, [a] multidão,
",78422
394,"[(102599, 1), (102603, 0), (102605, 0), (102607, 0)]",102599,4,a,"[102599, 102603, 102605, 102607]"," pinho coberta de to[a]lha alvíssima.
 [a]beirava- [a], [a]o findar dos terços",78463
395,"[(102770, 0), (102772, 1), (102775, 1), (102777, 1)]",102770,4,a,"[102770, 102772, 102775, 102777]"," armas.
 [a] partida re[a]lizar- se i[a] no di[a] subseqüente, irrevogavelmente",78586
396,"[(103024, 1), (103025, 0), (103026, 2), (103030, 1)]",103024,4,du,"[103024, 103025, 103026, 103030]"," a corneta ao la[do] [do] coman[do] em chefe, dan[do] a de coluna",78777
397,"[(103527, 2), (103530, 0), (103534, 0), (103538, 0)]",103527,4,a,"[103527, 103530, 103534, 103538]"," pontos determinantes os povo[a]dos que o [a]beiram, do Cumbe [a]o
 sul, [a] Santo Antônio da",79170
398,"[(103543, 0), (103547, 3), (103548, 0), (103551, 0), (103554, 0)]",103543,5,a,"[103543, 103547, 103548, 103551, 103554]"," Antônio da Glória [a]o norte, de jeremo[a]bo [a] leste, [a] Monte Santo [a] oeste, se",79183
399,"[(103549, 1), (103552, 1), (103555, 2), (103560, 3)]",103549,4,tSi,"[103549, 103552, 103555, 103560]"," de Jeremoabo a les[te], a mon[te] Santo a oes[te], se opera
 lentamen[te] a formação de",79188
400,"[(103695, 4), (103697, 0), (103701, 0), (103702, 3)]",103695,4,a,"[103695, 103697, 103701, 103702]"," de uma cacimba facultari[a]
 [a] alta.
 [a] travessi[a] foi penosamente feita",79303
401,"[(103769, 0), (103773, 0), (103776, 0), (103780, 0)]",103769,4,a,"[103769, 103773, 103776, 103780]"," De sorte que [a]o
 chegar, [à] tarde, [à] serra Branca, [a] tropa estava exausta",79361
402,"[(103871, 0), (103875, 0), (103879, 0), (103882, 0)]",103871,4,i~,"[103871, 103875, 103879, 103882]"," seus efeitos eram [im]pacientemente aguardados— resultou [i]nútil.
 Era [i]nexeqüível. Ao [in]vés de um bate",79437
403,"[(103921, 0), (103921, 2), (103925, 0), (103927, 3), (103930, 0)]",103921,5,a,"[103921, 103921, 103925, 103927, 103930]"," contratempo, só [ha]vi[a] alvitrar- se [a] partida imedi[a]ta, malgrado [a]
 distância percorrida",79473
404,"[(103947, 0), (103950, 0), (103951, 0), (103955, 0), (103959, 0)]",103947,5,a,"[103947, 103950, 103951, 103955, 103959]"," longe.
 [a] tropa combalida [a]balou [à] tarde.
 [a] noite colheu- [a] na marcha,",79492
405,"[(104088, 0), (104090, 0), (104092, 0), (104095, 2)]",104088,4,dZi,"[104088, 104090, 104092, 104095]"," neles. Abatidos [de] um [di]a inteiro [de] viagem os expe[di]cionários,
 deslumbrados",79598
406,"[(104181, 2), (104182, 0), (104186, 1), (104187, 0)]",104181,4,a,"[104181, 104182, 104186, 104187]"," rédeas dos cavalos enle[a]das [a]os punhos. E re[a]tada [a] marcha, na",79671
407,"[(104684, 0), (104684, 2), (104685, 1), (104686, 3)]",104684,4,tSi,"[104684, 104684, 104685, 104686]","
.
 [ti]ran[te] es[te] inciden[te] o dia passou",80055
408,"[(104710, 0), (104711, 0), (104712, 1), (104714, 1)]",104710,4,a,"[104710, 104711, 104712, 104714]"," o esquadrão que [a]té [a]li vi[a]jara em mu[a]res imprestáveis
 E",80079
409,"[(104785, 0), (104787, 0), (104787, 4), (104789, 0)]",104785,4,a,"[104785, 104787, 104787, 104789]"," do
 Vigário [a] tropa [a]balari[a], [a] 3, para",80143
410,"[(104803, 0), (104809, 5), (104812, 0), (104815, 2)]",104803,4,a,"[104803, 104809, 104812, 104815]"," quilômetros, e [a]li,
 novamente descansando, pernoitari[a]. Decampando [a] 4, iri[a] diretamente sobre Canudos",80157
411,"[(104872, 0), (104873, 1), (104876, 0), (104881, 0)]",104872,4,a,"[104872, 104873, 104876, 104881]"," onde mandou armar [a] su[a] barraca. [a]li, não ocultou
 [a]os chefes dos corpos",80208
412,"[(104924, 0), (104926, 0), (104930, 3), (104931, 0)]",104924,4,a,"[104924, 104926, 104930, 104931]", preliminar da ordem [a]té então [a]dotada na marcha. sugeri[a] [a] divisão em duas,80249
413,"[(105022, 0), (105025, 4), (105026, 0), (105030, 0), (105032, 0), (105033, 0)]",105022,6,a,"[105022, 105025, 105026, 105030, 105032, 105033]"," o alvitre. [a] tropa
 prosseguiri[a] [a] 3, pelo [a]manhecer, [ads]trita [a] um plano lucidamente",80326
414,"[(105085, 0), (105088, 4), (105091, 3), (105093, 0)]",105085,4,a,"[105085, 105088, 105091, 105093]"," bravo, e [a] comissão de engenhari[a]; uma companhi[a] de [a]tiradores do 7.",80376
415,"[(105198, 3), (105199, 0), (105201, 2), (105203, 3)]",105198,4,da,"[105198, 105199, 105201, 105203]"," coronel Tamarindo, separa[da] [da]
 esquer[da], dirigi[da] pelo capitão Felipe",80460
416,"[(105254, 1), (105256, 0), (105257, 3), (105259, 0), (105262, 0), (105263, 0)]",105254,6,a,"[105254, 105256, 105257, 105259, 105262, 105263]"," na vanguarda, i[a] entre [a] companhi[a] de [a]tiradores e
 [a] [a]la direita do 7",80501
417,"[(105383, 0), (105388, 0), (105389, 0), (105391, 3)]",105383,4,a,"[105383, 105388, 105389, 105391]"," ressequido e
 [a]gro. Em roda, [a]té [a]onde se estendi[a] o olhar,",80603
418,"[(105562, 0), (105563, 1), (105567, 0), (105569, 0), (105572, 2)]",105562,5,a,"[105562, 105563, 105567, 105569, 105572]"," de sílabas emitidas [à] mei[a]
 voz, [a]qui, [a]li, repentinamente salte[a]das de risos joviais",80743
419,"[(105768, 0), (105771, 1), (105774, 1), (105776, 1)]",105768,4,tSi,"[105768, 105771, 105774, 105776]"," o que nunca [ti]veram nas capitais fes[ti]vas— a al[ti]vez do por[te], a
",80902
420,"[(105903, 0), (105906, 0), (105909, 0), (105912, 0)]",105903,4,E,"[105903, 105906, 105909, 105912]","
 bota— [é] desordenado, [é] revolto, [é] turbulento, [é] um garoto heróico",81006
421,"[(106312, 0), (106316, 0), (106318, 2), (106319, 0)]",106312,4,u,"[106312, 106316, 106318, 106319]"," os de mil [ú]nico contratempo sério: [o] toparem vazi[o] [o] arraial
 sedicioso",81314
422,"[(106386, 2), (106389, 0), (106390, 0), (106396, 0)]",106386,4,a,"[106386, 106389, 106390, 106396]"," solo, ora ladei[a], ora [a]travessa [a]
 estrada, interrompendo- [a], serpeante.",81367
423,"[(106478, 0), (106482, 0), (106483, 0), (106485, 0), (106488, 0), (106489, 0)]",106478,6,a,"[106478, 106482, 106483, 106485, 106488, 106489]"," sobre- ronda [à] expedição, ou [a]li [a]guardando- [a], que [a]proveitara [a]
 conformação favorável",81437
424,"[(107327, 0), (107328, 0), (107329, 1), (107330, 2)]",107327,4,a,"[107327, 107328, 107329, 107330]", invés de reprimir [a] [a]gitação i[a] ampli[á]- la.,82091
425,"[(107570, 0), (107571, 3), (107573, 0), (107574, 3)]",107570,4,a,"[107570, 107571, 107573, 107574]"," Dispersa na frente [a] companhi[a] de [a]tiradores revolvi[a] as moiteiras,",82267
426,"[(107618, 0), (107620, 0), (107623, 0), (107624, 0), (107625, 0)]",107618,5,a,"[107618, 107620, 107623, 107624, 107625]"," ardilosa, armada [a]
 [ar]rebatá- la [a]té [a]o [ar]raial naquelas condições desfavoráveis",82304
427,"[(107643, 0), (107646, 0), (107648, 0), (107651, 0)]",107643,4,a,"[107643, 107646, 107648, 107651]",".
 Em [a]celerado!
 [há] um [a]testado iniludível desta [ar]rancada louca, encurtando",82323
428,"[(107707, 0), (107708, 4), (107710, 0), (107713, 1), (107716, 0)]",107707,5,a,"[107707, 107708, 107710, 107713, 107716]"," armas, que [a] cavalari[a], [à] retaguarda, i[a] recolhendo, [à] medida que encontrava",82375
429,"[(107925, 0), (107927, 0), (107930, 0), (107930, 4)]",107925,4,a,"[107925, 107927, 107930, 107930]"," expedições anteriores não [ha]viam logrado [a]tingir.
 [a]pareci[a], de improviso",82536
430,"[(108271, 0), (108275, 0), (108280, 0), (108284, 0)]",108271,4,u~,"[108271, 108275, 108280, 108284]"," feitas— sem [um] canteiro, sem [um] arbusto, sem
 [u]ma flor— aparecia [um] cemitério de sepulturas",82806
431,"[(108294, 3), (108299, 0), (108301, 1), (108302, 0)]",108294,4,du,"[108294, 108299, 108301, 108302]"," tibicuera triste. defrontan[do]- as.
 [do] outro la[do] [do] rio, breve",82823
432,"[(108343, 0), (108345, 0), (108346, 2), (108347, 0)]",108343,4,a,"[108343, 108345, 108346, 108347]"," de um jardim [a]greste. [a]í caí[a] [a]
 encosta de",82863
433,"[(108358, 0), (108361, 0), (108362, 0), (108366, 0), (108370, 0)]",108358,5,a,"[108358, 108361, 108362, 108366, 108370]"," da Favela, [a]vantajando- se [a]té [a]o rio, onde [a]cabava em
 corte [a]brupto. Estes últimos",82875
434,"[(108376, 3), (108378, 0), (108380, 0), (108380, 3)]",108376,4,a,"[108376, 108378, 108380, 108380]"," últimos rebentos da serrani[a] tinham [a] denominação [a]propri[a]da de
 Pelados",82889
435,"[(108623, 4), (108624, 3), (108626, 0), (108629, 2)]",108623,4,a,"[108623, 108624, 108626, 108629]"," troar solene da artilhari[a] estrugi[a] os [a]res;
 rebo[a]va longamente por todo",83076
436,"[(108868, 0), (108873, 0), (108874, 0), (108877, 0), (108880, 0), (108881, 0)]",108868,6,a,"[108868, 108873, 108874, 108877, 108880, 108881]"," colinas. Outros [a]parentavam incrível tranqüilidade,
 [a]travessando [a] passo tardo [a] praça, [a]lheios [a]o tumulto e às",83249
437,"[(108935, 0), (108938, 2), (108941, 0), (108944, 1)]",108935,4,si,"[108935, 108938, 108941, 108944]",. Via- [se] o vulto impas[sí]vel aprumar- [se] ao longe con[si]derando a força por,83299
438,"[(109536, 0), (109540, 0), (109543, 0), (109547, 0)]",109536,4,a,"[109536, 109540, 109543, 109547]"," reforçada numa das [a]las, e, [a]o invés do [a]taque simultâneo, o [a]taque parcial pela
",83755
439,"[(109553, 0), (109553, 2), (109555, 4), (109560, 0), (109561, 0)]",109553,5,a,"[109553, 109553, 109555, 109560, 109561]","
 direita firmemente [a]poi[a]do pela artilhari[a], cujo efeito, [a]tirando [a] cerca de pouco",83768
440,"[(109573, 2), (109577, 0), (109581, 0), (109581, 2)]",109573,4,a,"[109573, 109577, 109581, 109581]"," do inimigo, seri[a] fulminante.
 [a]lém disto, não [ha]vi[a] mais surpresas naquela",83784
441,"[(109652, 0), (109653, 0), (109656, 0), (109657, 1), (109660, 3)]",109652,5,a,"[109652, 109653, 109656, 109657, 109660]"," imperiosas e, [ar]rojando [à] batalha toda [a] su[a] gente, pareci[a] contar menos
",83841
442,"[(109792, 0), (109796, 0), (109797, 4), (109800, 0)]",109792,4,a,"[109792, 109796, 109797, 109800]"," as balas destinadas [a]o jagunço. Enquanto [a] artilhari[a], podendo [a] princípio bombardear
",83952
443,"[(109821, 1), (109822, 0), (109824, 0), (109828, 0), (109829, 0), (109831, 0)]",109821,6,a,"[109821, 109822, 109824, 109828, 109829, 109831]"," o âmbito de su[a] [a]ção, [à] medida
 que [a]vançavam [a]queles, [a]té perdê- la",83977
444,"[(109905, 3), (109908, 0), (109910, 0), (109912, 0)]",109905,4,a,"[109905, 109908, 109910, 109912]","
 Esta foi inici[a]da heroicamente, [a]balando toda [a] tropa [a]o ressoar das cornetas",84040
445,"[(110173, 0), (110175, 0), (110177, 0), (110180, 0)]",110173,4,dZi,"[110173, 110175, 110177, 110180]"," Canudos, entretecido [de] becos [de] menos [de] dois metros [de] largo, trançados",84249
446,"[(110277, 0), (110282, 0), (110286, 0), (110290, 0), (110292, 1), (110294, 0)]",110277,6,lu,"[110277, 110282, 110286, 110290, 110292, 110294]"," fácil investi- [lo],
 batê- [lo], dominá- [lo], varejá- [lo], a[lu]í- [lo]; era dificílimo",84333
447,"[(110372, 0), (110372, 3), (110374, 0), (110377, 0), (110377, 3)]",110372,5,a,"[110372, 110372, 110374, 110377, 110377]"," o rio. [a]traí[a] os [as]saltos; e [a]traí[a]
 irreprimivelmente o",84403
448,"[(110396, 0), (110400, 0), (110404, 0), (110404, 2)]",110396,4,dZi,"[110396, 110400, 110404, 110404]"," embriagados por vislumbres [de] vitória, e [dis]seminando- se, [di]vi[di]dos pelas suas vielas",84422
449,"[(110779, 0), (110781, 0), (110782, 0), (110784, 0), (110785, 1), (110788, 0)]",110779,6,a,"[110779, 110781, 110782, 110784, 110785, 110788]"," suspensas uns, [a]tirando outros [a]o [a]caso, [à] to[a], para [a] frente; e",84701
450,"[(110896, 1), (110898, 3), (110900, 0), (110904, 1)]",110896,4,si,"[110896, 110898, 110900, 110904]"," caráter menos militar pos[sí]vel. diferen[ci]ou- [se] em
 conflitos par[ci]ais no cunhal das",84787
451,"[(111113, 0), (111115, 0), (111117, 0), (111118, 0), (111120, 0)]",111113,5,a,"[111113, 111115, 111117, 111118, 111120]","
 foiçadas; [a]ferroando- [a] com [a] [a]guilhada; [ar]remessando- lhe em",84947
452,"[(111283, 0), (111283, 2), (111286, 0), (111286, 4), (111287, 2), (111288, 0)]",111283,6,a,"[111283, 111283, 111286, 111286, 111287, 111288]"," fresca. Não [ha]vi[a] resistir. [a]tabalho[a]damente fazi[a] [a]
 refeição num",85075
453,"[(111448, 0), (111449, 3), (111452, 0), (111455, 0), (111459, 0)]",111448,5,a,"[111448, 111449, 111452, 111455, 111459]",", novos
 [a]gressores entocai[a]dos; ou [ar]rolavam- se [a]trevidamente, dispersando o [a]grupamento
 antagonista e",85192
454,"[(111490, 0), (111496, 0), (111500, 0), (111501, 0), (111504, 0), (111507, 2)]",111490,6,a,"[111490, 111496, 111500, 111501, 111504, 111507]"," sintoma claro toda [a]quela

 desordem, todo [a]quele espanto, todo [a]quele [a]larido e todo [a]quele pavor do povo[a]do revolto e
",85225
455,"[(111495, 1), (111499, 1), (111501, 3), (111503, 1), (111506, 0), (111507, 3), (111511, 3), (111513, 3)]",111495,8,du,"[111495, 111499, 111501, 111503, 111506, 111507, 111511, 111513]","
 desordem, to[do] aquele espanto, to[do] aquele alari[do] e to[do] aquele pavor [do] povoa[do] revolto e
 miseran[do]— alarma[do] à maneira de",85227
456,"[(111806, 0), (111807, 2), (111809, 0), (111814, 3)]",111806,4,a,"[111806, 111807, 111809, 111814]"," Nada mais. [a] situ[a]ção era [a]final inquietadora.
 Nada prenunci[a]va desânimo entre os",85456
457,"[(111890, 0), (111893, 0), (111894, 0), (111895, 0), (111895, 3), (111896, 0), (111897, 0), (111900, 0), (111903, 0), (111906, 0)]",111890,10,a,"[111890, 111893, 111894, 111895, 111895, 111896, 111897, 111900, 111903, 111906]"," velha.
 [a]lém disto, [a] [a]ção [a]brangi[a] [a]penas [a] metade do [ar]raial.
 [a] outra, [à] direita, onde",85522
458,"[(112018, 0), (112021, 0), (112022, 0), (112023, 2), (112024, 0)]",112018,5,a,"[112018, 112021, 112022, 112023, 112024]",". Considerando
 [a]quele lado do [ar]raial [a] situ[a]ção [a]clarava- se.",85619
459,"[(112090, 4), (112094, 0), (112096, 0), (112100, 0), (112104, 0)]",112090,5,a,"[112090, 112094, 112096, 112100, 112104]","
 esquadrão de cavalari[a], determinou que [a]quela seguisse [à] extrema direita, [a]tacando o bairro
 [a]inda indene e completando",85675
460,"[(112228, 0), (112231, 0), (112232, 0), (112236, 0), (112239, 3), (112240, 0), (112245, 2), (112246, 0)]",112228,8,a,"[112228, 112231, 112232, 112236, 112239, 112240, 112245, 112246]"," não foi
 [a]diante. Os [a]nimais [as]sustadiços refugavam. Dilacerados [à] espora, chibate[a]dos [à] espada,
 mal vade[a]ram [a]té o meio da",85779
