na,ADVL
esteira,SUBJ
de,N<
destroços,P<
",",PUnc
que,ACC
deixa,>N
após,ADVL
si,ACC
aquela,>N
avalancha,ADVL
viva,N<
",",PUnc
largado,ADVL
numa,>N
disparada,N<
estupenda,STA
sobre,ACC
barrancas,N<
",",PUnc
e,CO
valos,CJT
",",PUnc
e,ADVL
cerros,CJT
",",PUnc
e,ADVL
galhadas,CJT
-,PUnc
enristado,ADVL
o,ACC
ferrão,ACC
",",PUnc
rédeas,>N
soltas,ADVL
",",PUnc
soltos,ADVL
os,ACC
estribos,N<
",",PUnc
estirado,ADVL
sobre,N<
o,ACC
lombilho,P<
",",PUnc
preso,N<PRED
às,>N
crinas,ACC
do,N<
cavalo,N<
-,>N
o,ADVL
vaqueiro,ACC
!,PUnc
Já,ADVL
se,ACC
lhe,DAT
tem,ADVL
associado,ADVL
",",PUnc
em,ADVL
caminho,CJT
",",PUnc
os,ACC
companheiros,ADVL
",",PUnc
que,SUBJ
escutaram,N<PRED
",",PUnc
de,CJT
longe,SUBJ
",",PUnc
o,>N
estouro,ADVL
da,N<
boiada,N<
.,PUnc
Renova-se,SUBJ
a,STA
lida,ACC
:,PUnc
novos,N<PRED
esforços,SUBJ
",",ADVL
novos,>N
arremessos,CJT
",",PUnc
novas,>N
façanhas,CJT
",",PUnc
novos,>N
riscos,ACC
e,ADVL
novos,>N
perigos,CJT
a,ADVL
despender,ACC
",",PUnc
a,CJT
atravessar,ADVL
e,ADVL
a,ACC
vencer,CJT
",",PUnc
até,ADVL
que,ACC
o,>N
boiadão,ACC
",",PUnc
não,ADVL
já,ADVL
pelo,ADVL
trabalho,N<
dos,ACC
que,ACC
o,ACC
encalçam,N<
e,ACC
rebatem,>N
pelos,CJT
flancos,ACC
senão,ACC
pelo,ADVL
cansaço,N<
",",PUnc
a,ACC
pouco,CJT
e,CO
pouco,CJT
afrouxe,N<
e,ADVL
estaque,CJT
",",PUnc
inteiramente,ADVL
abombado,ADVL
.,PUnc
Reaviam-no,SUBJ
à,STA
vereda,>N
da,N<
fazenda,N<
.,PUnc
e,ADVL
ressoam,CJT
",",PUnc
de,CJT
novo,ADVL
",",PUnc
pelos,CJT
ermos,SUBJ
",",PUnc
entristecedoramente,ADVL
.,PUnc
as,ADVL
notas,ACC
melancólicas,ACC
do,ADVL
aboiado,N<
.,PUnc
Tradições,ACC
Volvem,SUBJ
os,ACC
vaqueiros,ACC
ao,ADVL
pouso,ADVL
e,ADVL
ali,CJT
",",PUnc
nas,CJT
redes,ADVL
bamboantes,N<
",",PUnc
relatando,ADVL
as,ADVL
peripécias,ACC
da,P<
vaquejada,>N
ou,STA
famosas,CJT
aventuras,CJT
de,N<
feira,ADVL
",",PUnc
passam,N<PRED
as,>N
horas,ADVL
matando,N<
",",PUnc
na,ADVL
significação,ADVL
completa,ACC
do,ADVL
termo,N<
",",PUnc
o,>N
tempo,ADVL
",",PUnc
e,ADVL
desalterando-se,CJT
com,ADVL
a,>N
umbuzada,>N
saborosíssima,ACC
",",PUnc
ou,ADVL
merendando,CJT
a,ACC
iguaria,ACC
incomparável,N<
de,N<ARGO
jerimum,ACC
com,ADVL
leite,P<
.,PUnc
Se,>N
a,N<
quadra,ADVL
é,ADVL
propícia,N<
",",PUnc
e,CO
vão,CJT
bem,ADVL
as,>N
plantações,ACC
da,P<
vazante,N<
",",PUnc
e,ADVL
viça,CJT
o,CJT
panasco,ACC
e,ACC
o,ACC
mimoso,CJT
nas,ACC
soltas,>N
dilatadas,N<
",",PUnc
e,>N
nada,CJT
revela,CJT
o,ACC
aparecimento,ACC
da,ADVL
seca,N<
",",PUnc
refinam,CJT
a,PIV
ociosidade,ACC
nos,ACC
braços,SUBJ
da,N<
preguiça,ACC
benfazeja,N<
.,PUnc
Seguem,SUBJ
para,ADVL
as,>N
vilas,SUBJ
se,ACC
por,ADVL
lá,ACC
se,ADVL
fazem,ADVL
festas,ACC
de,N<
cavalhadas,N<
e,P<
mouramas,CJT
",",PUnc
divertimentos,CJT
anacrônicos,ACC
que,SUBJ
os,ACC
povoados,N<
sertanejos,ACC
reproduzem,N<
",",PUnc
intactos,CJT
",",PUnc
com,N<PRED
76,N<
os,ACC
mesmos,ACC
programas,ACC
de,N<
há,>N
três,>N
séculos,ACC
.,PUnc
E,SUBJ
entre,ADVL
eles,SUBJ
a,PIV
exótica,N<
encamisada,N<
",",PUnc
que,SUBJ
é,N<PRED
o,ACC
mais,>N
curioso,STA
exemplo,ADVL
do,ADVL
aferro,N<
às,ADVL
mais,>A
remotas,>N
tradições,ACC
.,PUnc
Velhíssima,SUBJ
cópia,STA
das,ACC
vetustas,>N
quadras,ACC
dos,ACC
fossados,ADVL
ou,SUBJ
arrancadas,CJT
noturnas,ACC
",",PUnc
na,ADVL
Península,SUBJ
",",PUnc
contra,ADVL
os,ACC
castelos,ACC
árabes,P<
",",PUnc
e,ADVL
de,CJT
todo,>N
esquecido,ADVL
na,N<
terra,N<
onde,ADVL
nasceu,N<
",",PUnc
onde,ADVL
a,N<
sua,SUBJ
mesma,ADVL
significação,ADVL
é,ACC
hoje,ADVL
inusitado,ADVL
arcaísmo,N<
",",PUnc
esta,ADVL
diversão,ACC
dispendiosa,ACC
e,N<
interessante,ADVL
",",PUnc
feita,N<PRED
à,SUBJ
luz,SUBJ
de,N<
lanternas,ACC
e,ACC
archotes,CJT
",",PUnc
com,ADVL
os,ACC
seus,N<
longos,ACC
cortejos,ACC
de,N<
homens,ADVL
a,ACC
pé,N<
",",PUnc
vestidos,N<PRED
de,STA
branco,SUBJ
",",PUnc
ou,ADVL
à,CJT
maneira,CJT
de,N<
muçulmanos,ACC
",",PUnc
e,ADVL
outros,CJT
a,ADVL
cavalo,N<
em,ADVL
animais,P<
estranhamente,ADVL
ajaezados,ACC
",",PUnc
desfilando,ADVL
rápidos,ACC
",",PUnc
em,ADVL
escaramuças,CJT
e,CO
simulados,>N
recontros,N<
",",PUnc
é,CJT
o,ACC
encanto,ACC
máximo,>N
dos,ACC
matutos,ACC
folgazãos,N<
.,PUnc
Danças,ACC
Nem,>N
todos,SUBJ
",",PUnc
porém,ADVL
",",PUnc
a,ADVL
compartem,N<PRED
.,PUnc
Baldos,SUBJ
de,N<
recursos,ACC
para,N<
se,ACC
alongarem,ADVL
das,ADVL
rancharias,N<
",",PUnc
agitam-se,ADVL
",",PUnc
então,ADVL
",",PUnc
nos,ACC
folguedos,N<PRED
costumeiros,N<
.,PUnc
Encourados,SUBJ
de,N<
novo,ADVL
",",PUnc
seguem,N<PRED
para,ADVL
os,ACC
sambas,SUBJ
e,ACC
cateretês,N<
ruidosos,N<
",",PUnc
os,ACC
solteiros,N<
",",PUnc
famanazes,CJT
no,ADVL
'desafio,N<
",",PUnc
sobraçando,ADVL
os,ACC
machetes,ADVL
",",PUnc
que,SUBJ
vibram,N<PRED
no,ADVL
choradinho,N<
ou,ADVL
baião,CJT
",",PUnc
e,CO
os,CJT
casados,CJT
levando,ADVL
toda,ADVL
a,ACC
obrigação,ACC
",",PUnc
a,>N
família,ACC
.,PUnc
Nas,SUBJ
choupanas,SUBJ
em,ADVL
festa,ACC
recebem-se,>N
os,ADVL
convivas,ACC
com,SUBJ
estrepitosas,>N
salvas,N<
de,N<
ronqueiras,CJT
e,ACC
como,CJT
em,ADVL
geral,STA
não,ADVL
há,ADVL
espaço,ACC
para,N<
tantos,N<
",",PUnc
arma-se,>N
fora,ADVL
",",PUnc
no,ADVL
terreiro,ADVL
varrido,ADVL
",",PUnc
revestido,N<PRED
de,N<
ramagens,N<
",",PUnc
mobiliado,ADVL
de,N<
cepos,ACC
e,ADVL
troncos,CJT
",",PUnc
e,N<PRED
raros,CJT
tamboretes,ADVL
",",PUnc
mas,>N
imenso,CJT
",",PUnc
alumiado,ADVL
pelo,ADVL
luar,ADVL
e,>N
pelas,>N
estrelas,N<
!,PUnc
o,ACC
salão,ACC
de,N<
baile,P<
.,PUnc
Despontam,SUBJ
o,ACC
dia,ADVL
com,ADVL
uns,>N
largos,>N
traços,SUBJ
de,N<
aguardente,ADVL
",",PUnc
a,ADVL
teimosa,SUBJ
.,PUnc
E,STA
rompem,SUBJ
estrídulamente,STA
os,ACC
sapateados,>N
vivos,ACC
.,PUnc
Um,ADVL
cabra,STA
destalado,STA
ralha,ADVL
na,ACC
viola,N<
.,PUnc
Serenam,SUBJ
",",PUnc
em,ADVL
vagarosos,>N
meneios,SUBJ
",",PUnc
as,N<PRED
caboclas,SUBJ
bonitas,ACC
.,PUnc
Revoluteia,SUBJ
",",PUnc
brabo,SUBJ
e,ADVL
corado,CJT
",",PUnc
o,ACC
sertanejo,>N
moço,ADVL
.,PUnc
Desafios,UTT
Nos,N<
intervalos,SUBJ
travam-se,N<
os,ACC
desafios,ADVL
.,PUnc
Enterreiram-se,ADVL
",",PUnc
adversários,CJT
",",PUnc
dois,CJT
cantores,ADVL
rudes,ACC
.,PUnc
As,SUBJ
rimas,SUBJ
saltam,N<
e,ACC
casam-se,CJT
em,ADVL
quadras,>N
muita,SUBJ
vez,ADVL
belíssimas,ACC
.,PUnc
Nas,>N
horas,N<
de,N<
Deus,N<
",",PUnc
amém,ADVL
",",PUnc
Não,ADVL
é,STA
zombaria,ACC
",",PUnc
não,ADVL
!,PUnc
Desafio,N<
o,ACC
mundo,ADVL
inteiro,ACC
Pra,SUBJ
cantar,ADVL
nesta,>N
função,ACC
!,PUnc
O,>N
adversário,SUBJ
retruca,ACC
logo,N<
",",PUnc
levantando-lhe,ADVL
o,ACC
último,ACC
verso,P<
da,ACC
quadra,N<
:,PUnc
Pra,SUBJ
cantar,ADVL
nesta,>N
função,ACC
",",PUnc
Amigo,ADVL
",",PUnc
meu,STA
camarada,CJT
",",PUnc
Aceita,SUBJ
teu,SUBJ
desafio,ACC
O,ACC
fama,SUBJ
deste,STA
sertão,ACC
!,PUnc
É,ACC
o,ADVL
começo,SUBJ
da,N<
luta,ACC
que,SUBJ
só,>N
termina,N<
quando,ADVL
um,SUBJ
dos,>N
bardos,ACC
se,ADVL
engasga,ADVL
numa,ACC
rima,>N
difícil,ACC
e,ACC
titubeia,N<
",",PUnc
repinicando,ADVL
nervosamente,ADVL
o,ACC
machete,ACC
",",PUnc
sob,ADVL
uma,>N
avalancha,N<
de,N<
risos,ACC
saudando-lhe,N<
a,ACC
derrota,P<
.,N<
E,STA
a,SA
noite,ADVL
vai,ADVL
deslizando,ADVL
rápida,ADVL
no,ADVL
folguedo,ADVL
que,ACC
se,ACC-PASS
generaliza,N<
",",PUnc
até,ADVL
que,ACC
as,N<
barras,N<
venham,ACC
quebrando,N<
e,ACC
cantem,ADVL
as,CJT
sericóias,ACC
nas,P<
ipueiras,ACC
",",PUnc
dando,ADVL
o,ACC
sinal,ACC
de,N<
debandar,P<
ao,ADVL
agrupamento,ACC
folgazão,N<
.,PUnc
Terminada,ADVL
a,ACC
festa,SUBJ
volvem,SUBJ
os,ACC
vaqueiros,ACC
à,ACC
tarefa,N<
ou,N<
à,CJT
rede,ACC
preguiçosa,N<
.,PUnc
77,N<
Alguns,N<
",",PUnc
de,N<PRED
ano,ADVL
em,ADVL
ano,ADVL
",",PUnc
arrancam,STA
dos,STA
pousos,ACC
tranquilos,N<
para,ACC
remotas,>N
paragens,ACC
.,PUnc
Transpõem,ADVL
o,ACC
S.,N<
Francisco,ADVL
.,PUnc
mergulham,STA
nos,ACC
gerais,ADVL
enormes,ADVL
do,ADVL
ocidente,ADVL
",",PUnc
vastos,CJT
planaltos,ADVL
indefinidos,N<
em,ADVL
que,ACC
se,ACC
confundem,N<
as,ADVL
bacias,ACC
daquele,N<
e,ACC
do,>N
Tocantins,ADVL
em,ADVL
alagados,CJT
de,N<
onde,ADVL
partem,N<
os,ACC
rios,ACC
indiferentemente,ADVL
para,ACC
o,ACC
levante,ACC
e,N<
para,ADVL
o,>N
poente,ADVL
.,PUnc
e,ADVL
penetram,ACC
em,ADVL
Goiás,ACC
",",PUnc
ou,CJT
",",PUnc
avantajando-se,ADVL
mais,ADVL
para,ACC
o,ACC
norte,ACC
",",PUnc
as,ADVL
serras,SUBJ
do,ADVL
Piauí,ADVL
.,PUnc
Vão,SUBJ
à,N<
compra,ACC
de,N<ARGO
gados,P<
.,PUnc
Aqueles,SUBJ
lugares,STA
longínquos,N<
",",PUnc
pobres,CJT
e,N<PRED
obscuros,CJT
vilarejos,ACC
que,ACC
o,ACC
Porto,ACC
Nacional,STA
extrema,N<
",",PUnc
animam-se,ADVL
",",PUnc
então,ADVL
",",PUnc
passageiramente,CJT
",",PUnc
com,ADVL
a,>N
romaria,>N
dos,ACC
baianos,ACC
São,ADVL
os,ACC
autocratas,ADVL
das,>N
feiras,N<
.,PUnc
Dentro,SUBJ
da,STA
armadura,ADVL
de,N<
couro,N<
",",PUnc
galhardos,N<PRED
",",PUnc
brandindo,ADVL
a,ADVL
guiada,ACC
",",PUnc
sobre,>N
os,ACC
cavalos,ACC
ariscos,N<
",",PUnc
entram,CJT
naqueles,ADVL
vilarejos,ACC
com,ADVL
um,SUBJ
desgarre,N<
atrevido,N<
de,N<
triunfadores,P<
felizes,ACC
.,PUnc
E,ACC
ao,ADVL
tornarem,ADVL
-,>N
quando,ADVL
não,ADVL
se,ACC-PASS
perdem,ADVL
para,ADVL
todo,>N
o,ACC
sempre,P<
",",PUnc
sem,ADVL
tino,ADVL
",",PUnc
na,ADVL
travessia,STA
perigosa,ACC
dos,ACC
descampados,ACC
uniformes,N<
-,>N
reatam,SUBJ
a,ADVL
mesma,N<
vida,>N
monótona,ADVL
e,CO
primitiva,CJT
.,PUnc
A,>N
seca,SUBJ
De,ADVL
repente,ADVL
",",PUnc
uma,ADVL
variante,>N
trágica,N<
.,PUnc
Aproxima-se,SUBJ
a,N<
seca,ACC
.,PUnc
O,ACC
sertanejo,SUBJ
adivinha-a,N<
e,ADVL
graças,CJT
ao,ADVL
ritmo,ADVL
singular,ADVL
com,ADVL
que,ACC
se,N<
desencadeia,N<
o,ACC
flagelo,ACC
.,PUnc
Entretanto,SUBJ
não,STA
foge,ACC
logo,CJT
",",PUnc
abandonando,ADVL
a,ADVL
terra,ACC
a,ACC
pouco,ACC
e,CO
pouco,CJT
invadida,CJT
pelo,ADVL
limbo,ACC
candente,ADVL
que,SUBJ
irradia,N<
do,N<
Ceará,ACC
.,PUnc
Buckle,N<
",",PUnc
em,ADVL
página,ADVL
notável,ACC
",",PUnc
assinala,ADVL
a,ACC
anomalia,ADVL
de,N<
se,ACC
não,ADVL
afeiçoar,ADVL
nunca,ADVL
",",ACC
o,ACC
homem,ADVL
",",PUnc
às,>N
calamidades,N<
naturais,N<
que,ACC
o,>N
rodeiam,N<
.,PUnc
Nenhum,SUBJ
povo,SUBJ
tem,ACC
mais,ADVL
pavor,ADVL
aos,ADVL
terremotos,N<
que,ACC
o,ACC
peruano,N<
.,PUnc
e,ADVL
no,ADVL
Peru,N<
as,ACC
crianças,N<
ao,ADVL
nascerem,ADVL
tem,ACC
o,ACC
berço,ACC
embalado,OC
pelas,>N
vibrações,ACC
da,N<
terra,N<
.,PUnc
Mas,SUBJ
o,ACC
nosso,ACC
sertanejo,SUBJ
faz,ADVL
exceção,ACC
à,ACC
regra,N<
.,PUnc
A,SUBJ
seca,SUBJ
não,ACC
o,ACC
apavora,P<
.,PUnc
É,SUBJ
um,SUBJ
complemento,N<
à,N<
sua,ACC
vida,ACC
tormentosa,N<
",",PUnc
emoldurando-a,ADVL
em,N<PRED
cenários,>N
tremendos,ACC
.,PUnc
Enfrenta-a,ADVL
",",PUnc
estóico,N<PRED
.,PUnc
Apesar,ADVL
das,STA
dolorosas,SUBJ
tradições,ACC
que,ACC
conhece,N<
através,N<
de,N<
um,SUBJ
sem,ACC
numero,ACC
de,N<
terríveis,>N
episódios,N<
",",PUnc
alimenta,N<PRED
a,ACC
todo,>N
o,ACC
transe,P<
esperanças,ACC
de,N<
uma,>N
resistência,ACC
impossível,N<
.,PUnc
Com,ADVL
os,ACC
escassos,ADVL
recursos,ACC
das,N<
próprias,>N
observações,SUBJ
e,ACC
das,>N
dos,N<
seus,>N
maiores,N<
",",PUnc
em,ADVL
que,ACC
ensinamentos,N<
práticos,N<
se,ADVL
misturam,ADVL
a,ACC
extravagantes,ADVL
crendices,P<
",",N<
tem,CJT
procurado,ADVL
estudar,ADVL
o,ACC
mal,ACC
",",PUnc
para,ADVL
o,ACC
conhecer,ACC
",",PUnc
suportar,CJT
e,ACC
suplantar,CJT
.,PUnc
Aparelha-se,ADVL
com,ADVL
singular,>N
serenidade,N<
para,ADVL
a,N<
luta,ACC
.,PUnc
Dois,ADVL
ou,>N
três,>N
meses,ADVL
antes,A<
do,N<
solstício,ADVL
de,N<
verão,P<
",",PUnc
especa,CJT
e,SUBJ
fortalece,CJT
os,ACC
muros,N<
dos,ACC
açudes,ACC
",",PUnc
ou,CJT
limpa,CJT
as,>N
cacimbas,N<
.,PUnc
Faz,SUBJ
os,ACC
roçados,N<
e,ADVL
arregoa,CJT
as,ACC
estreitas,ACC
faixas,ACC
de,N<
solo,>N
arável,ACC
à,ACC
orla,ACC
dos,N<
ribeirões,ACC
.,PUnc
Está,STA
preparado,N<
para,PIV
as,>N
plantações,SUBJ
ligeiras,ACC
à,ADVL
vinda,>N
das,ACC
primeiras,>N
chuvas,P<
.,PUnc
Procura,SUBJ
em,ADVL
seguida,P<
desvendar,ADVL
o,ACC
futuro,ACC
.,PUnc
Volve,ADVL
o,ACC
olhar,ACC
para,ADVL
as,>N
alturas,N<
.,PUnc
atenta,STA
longamente,ADVL
nos,ACC
quadrantes,N<
.,PUnc
e,SUBJ
perquire,>N
os,ACC
traços,ACC
mais,ADVL
fugitivos,ACC
das,N<
paisagens,N<
.,PUnc
Os,>N
sintomas,SUBJ
do,N<
flagelo,ADVL
despontam-lhe,ADVL
",",PUnc
então,CJT
",",PUnc
encadeados,CJT
em,ADVL
série,P<
",",PUnc
sucedendo-se,CJT
inflexíveis,ADVL
",",PUnc
como,SC
sinais,ADVL
comemorativos,ADVL
de,N<
uma,>N
moléstia,>N
cíclica,N<
",",PUnc
da,N<PRED
sezão,SUBJ
assombradora,ADVL
da,N<
Terra,N<
.,ACC
Passam,SUBJ
as,ADVL
chuvas,SUBJ
do,N<
caju,ACC
em,ACC
outubro,P<
",",PUnc
rápidas,CJT
",",PUnc
em,ADVL
chuvisqueiros,>N
prestes,SUBJ
delidos,STA
nos,ACC
ares,N<
ardentes,N<
",",PUnc
sem,N<PRED
deixarem,ADVL
traços,ACC
.,PUnc
e,CO
pintam,SUBJ
as,>N
caatingas,ACC
",",PUnc
aqui,CJT
",",PUnc
ali,CJT
",",PUnc
por,ADVL
toda,N<PRED
a,ACC
parte,ADVL
",",PUnc
mosqueadas,N<PRED
de,N<
tufos,>N
pardos,N<
de,N<
árvores,P<
marcescentes,N<
",",PUnc
cada,N<PRED
vez,ADVL
mais,>A
numerosos,N<
e,N<
maiores,CJT
",",PUnc
lembrando,STA
cinzeiros,ACC
de,N<
uma,>N
combustão,N<
abafada,N<
",",PUnc
sem,N<PRED
chamas,ADVL
.,PUnc
e,SUBJ
greta-se,>N
o,>N
chão,ACC
.,PUnc
e,SUBJ
abaixa-se,>N
78,N<
vagarosamente,ADVL
o,ACC
nível,ACC
das,ACC
cacimbas,ACC
...,N<
Do,ADVL
mesmo,ADVL
passo,N<
nota,SUBJ
que,ACC
os,N<
dias,ADVL
",",PUnc
estuando,ADVL
logo,ADVL
ao,ADVL
alvorecer,ADVL
",",PUnc
transcorrem,CJT
abrasantes,CJT
",",PUnc
à,N<PRED
medida,STA
que,ACC
as,N<
noites,N<
se,ACC
vão,STA
tornando,ADVL
cada,ACC
vez,ADVL
mais,N<
frias,ACC
.,PUnc
A,SUBJ
atmosfera,STA
absorve-lhe,N<
",",PUnc
com,N<PRED
avidez,ADVL
de,N<
esponja,N<
",",PUnc
o,ACC
suor,SUBJ
na,ACC
fronte,ADVL
",",PUnc
enquanto,ADVL
a,ADVL
armadura,ADVL
de,N<
couro,P<
",",PUnc
sem,ADVL
mais,ADVL
a,ACC
flexibilidade,ACC
primitiva,N<
",",PUnc
se,ACC
lhe,DAT
endurece,ADVL
aos,ADVL
ombros,N<
",",PUnc
esturrada,N<PRED
",",PUnc
rígida,ADVL
",",PUnc
feito,N<PRED
uma,>N
couraça,ACC
de,N<
bronze,P<
.,PUnc
E,ACC
ao,ADVL
descer,ADVL
das,ACC
tardes,ADVL
",",PUnc
dia,ADVL
a,N<
dia,ADVL
menores,N<
e,ACC
sem,ADVL
crepúsculos,ACC
",",PUnc
considera,CJT
",",PUnc
entristecido,ADVL
",",PUnc
nos,ACC
ares,N<
",",PUnc
em,ADVL
bandos,CJT
",",PUnc
as,CJT
primeiras,>N
aves,P<
emigrantes,ADVL
",",PUnc
transvoando,ADVL
a,PIV
outros,ACC
climas,ACC
.,PUnc
É,ACC
o,ADVL
prelúdio,ACC
da,N<
sua,ACC
desgraça,ADVL
.,PUnc
Vê-o,SUBJ
acentuar-se,ADVL
num,>N
crescendo,ADVL
",",PUnc
até,ADVL
dezembro,N<PRED
.,PUnc
Precautela-se,UTT
:,N<
revista,N<PRED
",",PUnc
apreensivo,ADVL
",",PUnc
as,N<PRED
malhadas,N<
.,PUnc
Percorre,SUBJ
os,ACC
logradouros,>N
longos,ACC
.,PUnc
Procura,SUBJ
entre,ADVL
as,>N
chapadas,N<
que,SUBJ
se,SUBJ
esterilizam,N<
várzeas,SUBJ
mais,>A
benignas,N<
para,STA
onde,ADVL
tange,>N
os,ACC
rebanhos,ACC
.,PUnc
E,ACC
espera,N<
",",PUnc
resignado,ADVL
",",PUnc
o,ACC
dia,ADVL
13,N<
daquele,SUBJ
mês,ADVL
Porque,ACC
",",PUnc
em,ADVL
tal,>N
data,N<
",",PUnc
usança,ADVL
avoenga,SUBJ
lhe,DAT
faculta,N<
sondar,ADVL
o,ACC
futuro,ACC
",",PUnc
interrogando,ADVL
a,ADVL
Providência,ACC
.,PUnc
E,ACC
a,PIV
experiência,N<
tradicional,N<
de,N<
Santa,ACC
Luzia,ACC
.,PUnc
No,SUBJ
dia,ADVL
12,N<
ao,ADVL
anoitecer,ADVL
expõe,ACC
ao,ACC
relento,N<
",",PUnc
em,ADVL
linha,ACC
",",PUnc
seis,N<PRED
pedrinhas,SUBJ
de,N<
sal,N<
",",PUnc
que,ACC
representam,N<
",",PUnc
em,ADVL
ordem,ADVL
sucessiva,N<
da,ACC
esquerda,N<
para,ACC
a,>N
direita,N<
",",N<
os,CJT
seis,ADVL
meses,ADVL
vindouros,ACC
",",N<
de,CJT
janeiro,SUBJ
a,ADVL
junho,ADVL
.,PUnc
Ao,SUBJ
alvorecer,ADVL
de,N<
13,>N
observa-as,ACC
:,PUnc
se,N<PRED
estão,N<PRED
intactas,N<
",",PUnc
pressagiam,STA
a,ACC
seca,ACC
.,PUnc
se,SUBJ
a,ADVL
primeira,>N
apenas,>N
se,ACC
deliu,ADVL
",",PUnc
transmudada,N<PRED
em,ADVL
aljôfar,ADVL
límpido,N<
",",PUnc
é,STA
certa,>N
a,ADVL
chuva,N<
em,ADVL
janeiro,P<
.,PUnc
se,ADVL
a,ADVL
segunda,ADVL
",",PUnc
em,ADVL
fevereiro,STA
.,PUnc
se,ADVL
a,ACC
maioria,>N
ou,ACC
todas,CJT
",",PUnc
é,N<PRED
inevitável,N<PRED
o,ACC
inverno,ACC
benfazejo,ACC
.,PUnc
Esta,SUBJ
experiência,SUBJ
é,STA
belíssima,N<
.,PUnc
Em,ADVL
que,SUBJ
pese,>N
ao,SUBJ
estigma,ADVL
supersticioso,ACC
",",PUnc
tem,ACC
base,ADVL
positiva,N<
",",PUnc
e,CO
é,>N
aceitável,N<
desde,ADVL
que,ACC
se,N<
considera,N<
que,ACC
dela,N<
se,ACC
colhe,ADVL
a,ACC
maior,>N
ou,ADVL
menor,CJT
dosagem,ACC
de,N<
vapor,>N
d'água,ADVL
nos,ACC
ares,N<
",",PUnc
e,ADVL
",",PUnc
dedutivamente,CJT
",",PUnc
maiores,CJT
ou,N<PRED
menores,CJT
probabilidades,ACC
de,N<
depressões,ACC
barométricas,N<
",",PUnc
capazes,CJT
de,A<
atrair,ADVL
o,ACC
afluxo,ACC
das,>N
chuvas,ACC
.,PUnc
Entretanto,SUBJ
",",PUnc
embora,ADVL
tradicional,N<PRED
",",PUnc
esta,N<PRED
prova,STA
deixa,ADVL
ainda,ADVL
vacilante,ACC
o,ACC
sertanejo,ACC
.,PUnc
Nem,SUBJ
sempre,ADVL
desanima,N<
",",PUnc
ante,ADVL
os,ACC
seus,ADVL
piores,P<
vaticínios,ACC
.,PUnc
Aguarda,SUBJ
",",PUnc
paciente,N<PRED
",",PUnc
o,ACC
equinócio,SUBJ
da,ACC
primavera,ACC
",",PUnc
para,ADVL
definitiva,N<
consulta,ADVL
aos,ACC
elementos,ACC
.,PUnc
Atravessa,SUBJ
três,>N
longos,ACC
meses,ADVL
de,N<
expectativa,N<
ansiosa,N<
e,ADVL
no,ADVL
dia,ADVL
de,N<
S.,>N
José,SUBJ
",",PUnc
19,N<PRED
de,N<PRED
março,SUBJ
",",PUnc
procura,ADVL
novo,ADVL
augúrio,ACC
",",PUnc
o,ACC
último,CJT
.,PUnc
Aquele,SUBJ
dia,ADVL
é,ACC
para,ACC
ele,SUBJ
o,ACC
índice,CJT
dos,CJT
meses,N<
subseqüentes,N<
.,N<
Retrata-lhe,SUBJ
",",PUnc
abreviadas,STA
em,ADVL
doze,>N
horas,ADVL
",",PUnc
todas,CJT
as,ADVL
alternativas,N<
climáticas,>N
vindouras,ACC
.,PUnc
Se,ADVL
durante,ADVL
ele,SUBJ
chove,ADVL
",",PUnc
será,N<PRED
chuvoso,ADVL
o,ACC
inverno,N<
:,ACC
se,N<PRED
",",PUnc
ao,ADVL
contrário,ADVL
",",PUnc
o,ACC
Sol,SUBJ
atravessa,N<
abrasadoramente,STA
o,ACC
firmamento,ACC
claro,ADVL
",",PUnc
estão,CJT
por,ADVL
terra,ADVL
todas,N<
as,N<
suas,>N
esperanças,ACC
.,PUnc
A,ADVL
seca,SUBJ
é,ACC
inevitável,ACC
.,PUnc
Insulamento,ADVL
no,N<
deserto,N<
Então,SUBJ
se,ACC
transfigura,N<
.,PUnc
Não,SUBJ
é,STA
mais,SUBJ
o,ACC
indolente,ACC
incorrigível,ACC
ou,ACC
o,ACC
impulsivo,CJT
violento,ACC
",",PUnc
vivendo,ADVL
às,ADVL
disparadas,N<
pelos,ACC
arrastadores,ACC
.,PUnc
Transcende,STA
a,ACC
sua,ACC
situação,ADVL
rudimentar,ADVL
.,PUnc
Resignado,STA
e,ADVL
tenaz,CJT
",",PUnc
com,N<PRED
a,PIV
placabilidade,>N
superior,>N
dos,ACC
fortes,ADVL
",",PUnc
encara,N<PRED
de,N<
fito,ACC
a,PIV
fatalidade,ACC
incoercível,CJT
.,PUnc
e,STA
reage,ACC
.,PUnc
O,SUBJ
heroísmo,SUBJ
tem,ADVL
nos,ACC
sertões,N<
",",PUnc
para,ADVL
todo,>N
o,ACC
sempre,P<
perdidas,ACC
",",PUnc
tragédias,ADVL
espantosas,ADVL
.,PUnc
Não,>N
há,SUBJ
revivê-las,ACC
ou,N<
episodiálas,CJT
.,PUnc
Surgem,ADVL
de,STA
uma,>N
luta,ACC
que,ACC
ninguém,N<
descreve,N<
-,>N
a,>N
insurreição,ADVL
da,ADVL
terra,ACC
contra,ACC
o,ACC
homem,ADVL
.,PUnc
A,SUBJ
princípio,SUBJ
este,ADVL
reza,ACC
",",PUnc
olhos,ACC
postos,CJT
na,>N
altura,ADVL
.,PUnc
O,ADVL
seu,SUBJ
primeiro,>N
amparo,N<
é,ACC
a,ACC
fé,N<
